Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;RPalmPosition_x;RPalmPosition_y;RPalmPosition_z;RIsPinchGrabbing;RIsPalmGrabbing;RIsAutogripGrabbing;RStrengthThumbIndex;RStrengthThumbMiddle;RStrengthThumbRing;RStrengthThumbPinky;RStrengthPalmIndex;RStrengthPalmMiddle;RStrengthPalmRing;RStrengthPalmPinky;RGrabIdentifier;RMovedCorrectly;LPalmPosition_x;LPalmPosition_y;LPalmPosition_z;LIsPinchGrabbing;LIsPalmGrabbing;LIsAutogripGrabbing;LStrengthThumbIndex;LStrengthThumbMiddle;LStrengthThumbRing;LStrengthThumbPinky;LStrengthPalmIndex;LStrengthPalmMiddle;LStrengthPalmRing;LStrengthPalmPinky;LGrabIdentifier;LMovedCorrectly
10420;0.8600;-0.0027;11.786;-0.0370;71.213;3.486.480;3.577.463;True;True;0.1164;0.6650;0.1261;298.179;867.549;88.884;0.0185;-0.0419;0.0246;0.0000;True;True;-0.0299;0.9136;0.1023;3.278.766;1.890.918;717.339;-0.1261;0.0032;0.2406;0.0000;-0.0148;10.008;0.1542;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10425;0.9400;-0.0047;11.801;-0.0387;61.514;3.468.582;3.578.107;True;True;0.1194;0.6556;0.1293;281.841;872.889;92.875;0.0216;-0.0957;0.0964;0.0000;True;True;-0.0367;0.9120;0.1137;3.363.016;1.746.456;773.441;-0.0805;-0.0436;0.0677;0.0000;-0.0270;10.074;0.1569;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10430;10.000;-0.0067;11.806;-0.0408;58.507;3.446.310;3.578.164;True;True;0.1201;0.6524;0.1315;272.293;875.028;101.175;0.0202;-0.0423;0.0160;0.0000;True;True;-0.0486;0.9038;0.1199;3.422.260;1.566.226;832.053;-0.3448;-0.3172;0.1485;0.0000;-0.0377;10.034;0.1567;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10435;10.800;-0.0080;11.804;-0.0420;60.050;3.431.602;3.573.618;True;True;0.1206;0.6521;0.1316;264.833;875.632;95.440;0.0006;0.0009;0.0026;0.0000;True;True;-0.0587;0.8869;0.1155;3.425.933;1.543.351;855.644;-0.0704;-0.1669;-0.0498;0.0000;-0.0466;0.9871;0.1551;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10445;12.200;-0.0068;11.766;-0.0424;81.909;3.433.864;3.571.548;True;True;0.1215;0.6502;0.1323;259.950;865.949;88.925;0.0062;-0.0176;0.0123;0.0000;True;True;-0.0590;0.8145;0.0795;3.393.888;1.511.409;999.994;0.0840;-0.2535;-0.1941;0.0000;-0.0338;0.9067;0.1349;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10455;13.600;-0.0030;11.726;-0.0396;102.029;3.469.492;3.569.774;True;True;0.1230;0.6643;0.1215;275.679;867.411;100.954;-0.0144;0.3045;-0.1680;0.0000;True;True;-0.0391;0.7778;0.0261;3.463.071;1.513.515;1.166.795;0.1839;-0.2610;-0.3297;0.0000;0.0152;0.8494;0.0810;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10460;14.400;-0.0008;11.708;-0.0392;113.051;3.486.809;3.574.194;True;True;0.1153;0.6634;0.1278;238.983;862.776;115.695;0.0027;-0.0250;0.0075;0.0000;True;True;-0.0351;0.7781;0.0066;3.407.794;1.591.604;1.222.301;0.0119;-0.0953;-0.0528;0.0000;0.0313;0.8435;0.0577;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10465;15.200;0.0013;11.685;-0.0392;125.431;3.500.037;3.576.486;True;True;0.1221;0.6486;0.1306;293.325;898.915;103.111;0.0111;-0.1096;0.0478;0.0000;True;True;-0.0259;0.7689;0.0060;3.425.985;1.616.073;1.280.084;0.1263;-0.0514;0.0027;0.0000;0.0485;0.8251;0.0510;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10470;16.000;0.0039;11.659;-0.0397;140.033;3.511.812;3.576.261;True;True;0.1223;0.6477;0.1318;277.976;867.109;78.691;0.0081;-0.0065;0.0075;0.0000;True;True;-0.0226;0.7674;0.0083;3.468.752;1.674.499;1.342.910;-0.0010;-0.0160;0.0686;0.0000;0.0643;0.8153;0.0411;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10475;16.800;0.0059;11.646;-0.0392;146.918;3.520.691;3.574.597;True;True;0.1230;0.6468;0.1327;265.683;858.844;81.003;0.0092;-0.0157;0.0093;0.0000;True;True;-0.0320;0.7765;0.0146;3.444.692;1.722.170;1.479.938;-0.0611;0.1297;0.0220;0.0000;0.0682;0.8012;0.0349;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10480;17.600;0.0069;11.643;-0.0386;147.112;3.524.774;3.574.391;True;True;0.1226;0.6465;0.1335;264.926;865.021;82.909;-0.0083;-0.0051;0.0159;0.0000;True;True;-0.0325;0.7870;0.0223;3.378.146;1.712.565;1.634.131;0.0546;0.0794;0.0348;0.0000;0.0700;0.7888;0.0376;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10485;18.400;0.0073;11.641;-0.0380;148.492;3.525.618;3.574.620;True;True;0.1229;0.6455;0.1338;257.558;865.185;82.559;0.0044;-0.0087;0.0050;0.0000;True;True;-0.0308;0.7945;0.0223;3.364.998;1.693.361;1.683.375;-0.0027;-0.0023;-0.0075;0.0000;0.0724;0.7821;0.0357;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10490;19.200;0.0071;11.637;-0.0377;149.706;3.523.715;3.573.557;True;True;0.1232;0.6446;0.1346;253.979;860.562;79.522;0.0030;-0.0083;0.0046;0.0000;True;True;-0.0321;0.7906;0.0218;3.378.620;1.689.375;1.655.185;-0.0268;-0.0518;-0.0030;0.0000;0.0715;0.7823;0.0382;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10495;20.000;0.0076;11.639;-0.0377;148.644;3.525.073;3.573.884;True;True;0.1236;0.6437;0.1350;256.883;857.298;76.047;0.0000;0.0004;0.0003;0.0000;True;True;-0.0324;0.7906;0.0216;3.407.810;1.686.712;1.604.252;-0.0056;-0.0016;-0.0010;0.0000;0.0706;0.7899;0.0415;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10500;20.800;0.0079;11.640;-0.0380;148.435;3.525.945;3.573.166;True;True;0.1233;0.6447;0.1347;258.526;859.181;79.331;-0.0044;0.0148;0.0018;0.0000;True;True;-0.0328;0.7902;0.0211;3.408.548;1.669.212;1.573.013;-0.0041;-0.0028;-0.0050;0.0000;0.0691;0.7953;0.0458;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10505;21.600;0.0080;11.635;-0.0385;150.545;3.525.390;3.572.330;True;True;0.1229;0.6464;0.1345;257.690;863.586;86.888;-0.0012;0.0084;-0.0004;0.0000;True;True;-0.0333;0.7907;0.0205;3.413.976;1.655.366;1.556.060;-0.0039;0.0066;-0.0055;0.0000;0.0672;0.7991;0.0494;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10510;22.400;0.0081;11.619;-0.0391;159.917;3.525.441;3.572.662;True;True;0.1229;0.6462;0.1347;257.891;862.606;88.385;-0.0026;-0.0019;0.0058;0.0000;True;True;-0.0334;0.7897;0.0195;3.424.498;1.659.616;1.556.143;0.0010;-0.0262;-0.0128;0.0000;0.0671;0.7994;0.0480;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10515;23.200;0.0084;11.612;-0.0389;162.489;3.525.952;3.572.526;True;True;0.1227;0.6471;0.1349;250.525;865.113;93.205;-0.0056;0.0204;-0.0020;0.0000;True;True;-0.0340;0.7902;0.0191;3.411.377;1.661.820;1.576.376;-0.0043;0.0078;-0.0007;0.0000;0.0672;0.7963;0.0459;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10520;24.000;0.0078;11.625;-0.0385;155.159;3.520.211;3.571.416;True;True;0.1224;0.6496;0.1347;252.059;873.378;103.462;0.0020;0.0083;0.0058;0.0000;True;True;-0.0344;0.7902;0.0190;3.402.015;1.660.717;1.586.618;-0.0152;-0.0090;0.0017;0.0000;0.0672;0.7935;0.0459;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10525;24.800;0.0048;11.652;-0.0383;140.359;3.500.820;3.568.319;True;True;0.1222;0.6498;0.1348;252.104;871.799;103.859;-0.0033;0.0012;-0.0018;0.0000;True;True;-0.0347;0.7903;0.0193;3.407.445;1.667.509;1.581.702;-0.0060;-0.0036;0.0006;0.0000;0.0669;0.7948;0.0449;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10530;25.600;0.0010;11.672;-0.0392;126.610;3.472.268;3.563.710;True;True;0.1219;0.6504;0.1351;257.315;873.391;105.476;0.0022;0.0008;0.0004;0.0000;True;True;-0.0353;0.7901;0.0196;3.416.015;1.664.933;1.577.733;-0.0088;-0.0085;0.0046;0.0000;0.0663;0.7950;0.0454;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10535;26.400;0.0001;11.689;-0.0397;119.049;3.466.793;3.562.290;True;True;0.1218;0.6503;0.1345;262.341;873.535;100.254;-0.0098;0.0026;-0.0104;0.0000;True;True;-0.0358;0.7875;0.0202;3.435.050;1.666.120;1.550.865;-0.0032;-0.0340;0.0113;0.0000;0.0652;0.7968;0.0468;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10550;28.600;0.0181;11.707;-0.0422;109.450;20.246;3.567.836;True;True;0.1226;0.6482;0.1348;267.536;871.071;92.264;0.0032;-0.0123;0.0082;0.0000;True;True;-0.0350;0.7873;0.0210;3.424.942;1.669.189;1.556.374;0.0097;0.0223;0.0060;0.0000;0.0660;0.7955;0.0472;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10555;29.400;0.0275;11.705;-0.0446;109.254;94.187;3.568.650;True;True;0.1228;0.6473;0.1346;250.842;861.602;81.991;0.0023;-0.0099;-0.0071;0.0000;True;True;-0.0358;0.7886;0.0208;3.412.213;1.674.139;1.527.382;-0.0080;0.0067;-0.0087;0.0000;0.0648;0.8014;0.0479;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10560;30.400;0.0392;11.714;-0.0491;103.290;178.365;3.561.674;True;True;0.1228;0.6476;0.1339;247.303;857.135;77.457;-0.0011;0.0041;-0.0044;0.0000;True;True;-0.0364;0.7884;0.0204;3.417.232;1.683.039;1.488.231;-0.0036;0.0079;-0.0018;0.0000;0.0629;0.8079;0.0478;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10565;31.400;0.0548;11.703;-0.0572;107.403;285.316;3.550.120;True;True;0.1225;0.6453;0.1339;259.744;862.212;74.666;-0.0009;-0.0252;0.0024;0.0000;True;True;-0.0366;0.7887;0.0200;3.402.004;1.614.190;1.534.886;-0.0050;0.0004;-0.0015;0.0000;0.0611;0.8021;0.0559;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10570;32.400;0.0628;11.692;-0.0617;112.780;334.562;3.548.084;True;True;0.1225;0.6443;0.1330;274.395;865.844;66.141;-0.0028;-0.0014;-0.0162;0.0000;True;True;-0.0379;0.7855;0.0197;3.394.724;1.609.176;1.511.103;-0.0056;-0.0327;0.0139;0.0000;0.0583;0.8006;0.0587;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10575;33.400;0.0685;11.687;-0.0646;113.507;353.562;3.543.952;True;True;0.1222;0.6452;0.1323;276.596;867.916;65.724;-0.0010;0.0222;-0.0075;0.0000;True;True;-0.0406;0.7852;0.0200;3.390.255;1.606.810;1.483.738;-0.0148;0.0111;-0.0005;0.0000;0.0539;0.8060;0.0607;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10580;34.400;0.0695;11.674;-0.0643;122.245;342.382;3.544.559;True;True;0.1221;0.6466;0.1314;277.141;870.346;71.881;0.0031;0.0037;-0.0027;0.0000;True;True;-0.0490;0.7867;0.0254;3.401.014;1.539.552;1.520.971;-0.1934;0.0196;0.1762;0.0000;0.0463;0.8032;0.0703;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10585;35.400;0.0637;11.638;-0.0595;145.336;291.011;3.552.918;True;True;0.1229;0.6478;0.1311;278.882;870.323;74.992;0.0028;0.0023;-0.0057;0.0000;True;True;-0.0785;0.7724;0.0528;3.440.349;1.432.484;1.520.117;-0.2098;-0.1949;0.2262;0.0000;0.0079;0.7906;0.1117;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10590;36.400;0.0577;11.620;-0.0564;156.242;253.000;3.553.747;True;True;0.1231;0.6489;0.1297;283.426;864.849;69.359;-0.0043;0.0393;-0.0189;0.0000;True;True;-0.0837;0.7724;0.0514;3.550.227;1.243.041;1.570.870;-0.0185;-0.0172;-0.0209;0.0000;-0.0193;0.7847;0.1339;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10595;37.400;0.0524;11.623;-0.0530;156.643;225.205;3.557.351;True;True;0.1219;0.6502;0.1293;271.316;867.834;77.039;-0.0003;0.0001;-0.0033;0.0000;True;True;-0.0816;0.7670;0.0521;3.589.000;1.177.132;1.655.584;0.0738;-0.1840;0.0449;0.0000;-0.0360;0.7633;0.1445;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10600;38.400;0.0444;11.656;-0.0482;139.172;176.290;3.561.753;True;True;0.1218;0.6484;0.1301;246.555;861.453;78.684;0.0015;-0.0299;0.0068;0.0000;True;True;-0.0778;0.7528;0.0529;33.132;1.168.983;1.699.997;0.0276;-0.0108;0.0113;0.0000;-0.0321;0.7363;0.1452;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10605;39.400;0.0318;11.686;-0.0443;121.325;92.236;3.563.646;True;True;0.1222;0.6471;0.1307;259.153;861.309;75.818;0.0105;-0.0108;0.0018;0.0000;True;True;-0.0779;0.7516;0.0534;3.561.200;1.205.238;1.668.594;0.0000;-0.0035;0.0061;0.0000;-0.0259;0.7388;0.1434;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
10610;40.400;0.0203;11.706;-0.0429;110.399;16.676;3.563.175;True;True;0.1229;0.6467;0.1311;260.050;857.140;78.078;0.0118;-0.0106;0.0172;0.0000;True;True;-0.0784;0.7527;0.0551;3.516.455;1.210.251;1.641.205;-0.0106;0.0114;0.0214;0.0000;-0.0223;0.7462;0.1431;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
