Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetectedR;HighConfidenceR;RHandPosition_x;RHandPosition_y;RHandPosition_z;RHandRotation_x;RHandRotation_y;RHandRotation_z;RHandVelocity_x;RHandVelocity_y;RHandVelocity_z;RWristTwist;HandDetectedL;HighConfidenceL;LHandPosition_x;LHandPosition_y;LHandPosition_z;LHandRotation_x;LHandRotation_y;LHandRotation_z;LHandVelocity_x;LHandVelocity_y;LHandVelocity_z;LWristTwist;RPalmPosition_x;RPalmPosition_y;RPalmPosition_z;RIsPinchGrabbing;RIsPalmGrabbing;RIsAutogripGrabbing;RStrengthThumbIndex;RStrengthThumbMiddle;RStrengthThumbRing;RStrengthThumbPinky;RStrengthPalmIndex;RStrengthPalmMiddle;RStrengthPalmRing;RStrengthPalmPinky;RGrabIdentifier;RMovedCorrectly;LPalmPosition_x;LPalmPosition_y;LPalmPosition_z;LIsPinchGrabbing;LIsPalmGrabbing;LIsAutogripGrabbing;LStrengthThumbIndex;LStrengthThumbMiddle;LStrengthThumbRing;LStrengthThumbPinky;LStrengthPalmIndex;LStrengthPalmMiddle;LStrengthPalmRing;LStrengthPalmPinky;LGrabIdentifier;LMovedCorrectly
3605;30.000;-0.0304;12.445;-0.0123;0.1146;3.336.127;26.005;True;True;0.1162;0.6718;0.0732;481.294;705.796;112.845;0.0024;0.0021;-0.0026;0.0000;True;True;-0.3963;10.542;0.3361;3.246.701;701.553;1.493.889;-0.7758;-0.2521;0.7660;0.0000;-0.4357;10.754;0.4185;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
3610;30.800;-0.0295;12.473;-0.0128;3.587.435;3.343.568;33.988;True;True;0.1164;0.6714;0.0729;468.689;712.133;123.381;0.0016;-0.0081;-0.0038;0.0000;True;True;-0.3991;10.608;0.3489;3.255.871;701.535;1.476.805;0.0860;0.1635;-0.1288;0.0000;-0.4488;10.770;0.4455;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
3615;31.400;-0.0280;12.498;-0.0115;3.573.804;3.360.914;36.100;True;True;0.1171;0.6719;0.0721;462.123;709.807;126.068;0.0262;0.0241;-0.0195;0.0000;True;True;-0.3949;10.703;0.3410;3.353.692;666.377;1.437.719;0.0099;-0.0899;0.0660;0.0000;-0.4469;10.974;0.4306;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
3620;32.200;-0.0220;12.501;-0.0076;3.574.311;3.406.573;37.515;True;True;0.1184;0.6743;0.0700;466.244;732.463;134.527;0.0150;0.0167;-0.0113;0.0000;True;True;-0.4023;10.591;0.3473;3.376.003;694.331;1.382.727;-0.0542;-0.1103;0.0603;0.0000;-0.4525;10.970;0.4334;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
3625;32.800;-0.0110;12.487;-0.0028;3.583.202;3.482.704;47.078;True;True;0.1180;0.6777;0.0706;475.100;716.266;129.525;-0.0093;0.0990;0.0317;0.0000;True;True;-0.3815;10.320;0.3416;3.333.672;755.366;1.359.131;0.6148;-0.8961;-0.2175;0.0000;-0.4337;10.814;0.4340;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
3630;33.600;0.0028;12.463;-0.0002;3.592.642;3.562.459;46.619;True;True;0.1162;0.6776;0.0708;457.786;701.781;107.849;-0.0204;-0.0331;0.0021;0.0000;True;True;-0.3306;0.9637;0.2959;3.288.193;835.466;1.293.105;0.7349;-0.8269;-0.7602;0.0000;-0.3855;10.258;0.3996;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
3635;34.200;0.0178;12.437;-0.0014;0.2497;44.435;41.249;True;True;0.1152;0.6783;0.0714;451.635;718.305;129.839;0.0170;0.0476;0.0305;0.0000;True;True;-0.2523;0.9006;0.2184;3.277.838;943.224;1.223.384;13.932;-12.676;-15.154;0.0000;-0.2943;0.9675;0.3131;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
3645;35.600;0.0515;12.396;-0.0106;20.885;224.275;32.035;True;True;0.1201;0.6850;0.0724;468.440;723.062;157.848;0.0174;-0.0165;-0.0178;0.0000;True;True;-0.1867;0.6947;0.1675;3.056.220;933.793;1.319.425;0.4707;-0.6939;-0.5650;0.0000;-0.2315;0.7435;0.2740;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
3655;37.000;0.0723;12.380;-0.0183;23.897;321.587;20.356;True;True;0.1245;0.6914;0.0655;476.304;697.182;103.129;-0.0063;-0.0236;0.0016;0.0000;True;True;-0.1393;0.6730;0.0740;3.001.317;519.846;1.962.009;0.5440;0.6511;-0.5990;0.0000;-0.1674;0.6331;0.1885;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
3665;38.400;0.0829;12.291;-0.0219;65.554;356.894;23.214;True;True;0.1352;0.6937;0.0639;514.567;616.959;3.595.214;0.0912;0.0832;-0.0031;0.0000;True;True;-0.1245;0.6836;0.0766;3.151.729;864.683;1.911.844;0.2118;0.1009;-0.0736;0.0000;-0.1021;0.6411;0.1739;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False;0.0000;0.0000;0.0000;False;False;False;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;False
